set_id,price,brand,Betriebssystem,Speicherkapazitaet,Arbeitsspeicher,CPU-Taktfrequenz,Bilddiagonale,Aufloesung,Festplatte,Akkukapazitaet,Aufloesung Hauptkamera,SSD-Speicherkapazitaet,Grafik-Controller-Serie
14581853,750.25665,Lenovo,Windows 10 Home,256,8,2.7,36 cm (14"),1920x1080,256,unknown,unknown,256,Intel HD Graphics 600
15605491,435.34772,Apple,unknown,64,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
10447602,639.6333,Apple,Windows XP Home,32,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
14222052,1570.4948,Acer,Windows 10 Home,128,4,0.9,30 cm (12"),1920x1080,128,unknown,unknown,128,Intel HD Graphics 500
15700731,640.2349,Lenovo,Windows 10 Professional,256,8,1.2,30 cm (12"),2160x1440,unknown,unknown,unknown,unknown,unknown
3373764,2308.5032,Apple,unknown,32,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
4509358,2943.5027,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
10006160,251.27667,Alcatel,Windows 10 Home,32,unknown,1.4,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
8177696,291.98627,TechniSat,Android,32,2,1.6,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
13603076,274.6554,Acer,Windows 10 Professional,64,2,1.3,25 cm (10"),1280x800,64,unknown,unknown,64,unknown
13012305,1216.2802,Panasonic,Windows 10 Professional,128,2,1.1,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
16493295,2336.1658,Getac,Windows 7 Professional,128,4,0.8,25 cm (10"),1920x1200,128,unknown,unknown,128,Intel HD Graphics 5000
16374809,253.58,Lenovo,Windows 10 Professional,64,4,1.4,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
14219287,10309.659,HP,unknown,64,4,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
3918675,183.97307,Acer,Android,64,2,1.5,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
4740689,437.3394,Apple,unknown,128,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
14012198,1267.785,Unbekannt,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
807788,2414.7585,Getac,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
12975600,380.27112,Samsung,Android,32,3,1.8,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
1982703,1520.6832,Getac,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
15578925,2189.5232,HP,Windows 10 Professional,64,4,1.4,unknown,unknown,unknown,unknown,unknown,unknown,unknown
8861226,190.71791,Acer,Android,32,2,1.5,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
7340089,96.072655,Samsung,Android,8,1,1.2,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
9313901,649.21,Sony,Windows 8.1 64-Bit,128,4,1.9,28 cm (11"),1920x1080,128,unknown,unknown,128,unknown
6157419,2544.142,Apple,Apple iOS,32,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
4721516,612.20636,Apple,unknown,128,unknown,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
12616591,4104.0,HP,unknown,128,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
13859106,1540.2881,HP,Windows 10 Home 64-Bit,512,8,2.2,33 cm (13"),2560x1440,512,unknown,unknown,512,Intel Iris Graphics 500
15985358,822.6662,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6110719,1113.0,EXTRA Computer,unknown,64,unknown,unknown,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
450409,544.1972,Colormetrics,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
7686209,1500.7073,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
2276772,593.523,Apple,Apple iOS,64,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
6271239,75968.336,Huawei Technologies,Android,16,2,2,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
14512452,748.26025,Apple,Apple iOS,128,1,1.4,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
1336188,152.95116,Asus,Android,16,2,unknown,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
10443217,876.10657,Microsoft,unknown,128,8,unknown,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
11817772,1258.8234,Asus,Android,16,1,1,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
11108854,403.85904,Apple,unknown,32,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
6104037,423.51068,Asus,Windows 10 Home,128,2,1.4,25 cm (10"),1280x800,128,unknown,unknown,unknown,unknown
13522930,994.3984,Apple,unknown,256,unknown,unknown,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
16233982,13327.518,HP,unknown,unknown,4,unknown,30 cm (12"),unknown,128,unknown,unknown,128,Intel HD Graphics 600
3547803,3146.2632,Apple,MacOS X,256,2,2.2,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
10719404,938.8901,Microsoft,Windows 10 Professional 64-Bit,128,4,2.4,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
7240766,1295.6967,Lenovo,Windows 10 Home,256,8,2.3,33 cm (13"),3200x1800,256,unknown,unknown,256,Intel HD Graphics 500
9005463,330.6792,Huawei Technologies,Android,16,2,unknown,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
13547368,967.61694,Alcatel,Android,8,unknown,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
6138269,3679.4297,Apple,Apple iOS,16,2,1.5,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
9878764,74.59608,AQUISTON,Android,8,0.5,1.2,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
6023045,1908.4412,Getac,unknown,unknown,8,1.6,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
13270764,2873.1443,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
3322894,186.72256,Samsung,Android,8,1.5,1.2,unknown,unknown,unknown,unknown,unknown,unknown,unknown
3817136,331.67224,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
12082408,5829.4116,Lenovo,Android,unknown,unknown,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
3838072,246.28305,ALLNET,Android,8,1,unknown,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
14582338,2899.0513,Apple,Apple iOS,32,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
2166139,148.53534,Lenovo,Android,16,2,1.5,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
15591019,242.60022,Samsung,Android,16,2,1.6,25 cm (10"),8,unknown,unknown,unknown,unknown,unknown
3995608,939.11725,Apple,unknown,128,unknown,unknown,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
8236440,191.1414,Apple,unknown,16,unknown,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
14468777,958.8731,Apple,unknown,32,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1857400,1717.7516,Apple,Windows XP Home,128,2,1.5,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
9427832,112.74271,Blaupunkt,Android,16,1,1.2,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
5162175,128252.0,Samsung,Android,32,3,1.8,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
14966428,3695.975,Xplore Technologies,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
5085571,297.41333,ProDVX,Android,8,2,1.6,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
13535390,734.53455,Lenovo,Windows 10 Home,256,8,2.5,36 cm (14"),1920x1080,256,unknown,unknown,256,Intel HD Graphics 600
10155242,184.14806,TrekStor,Windows 10 Home,32,2,1.4,28 cm (11"),1920x1080,32,unknown,unknown,32,unknown
3597202,2479.0967,Panasonic,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
4038379,500.35,Samsung,Android,32,2,1.4,unknown,unknown,unknown,7000-7999 mAh,2,unknown,unknown
15272907,433.62997,Sony,Android,32,2,1.5,25 cm (10"),unknown,unknown,unknown,8,unknown,unknown
1156137,488.71194,Apple,unknown,64,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
12879827,187.0,Samsung,Android,8,1,1.2,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
14487044,558.53735,Apple,unknown,16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
11048532,2948.3413,Panasonic,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1108493,260.0,Samsung,Android,16,2,1.2,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
3602449,235.87398,Acer,Android,16,1,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
14405197,484.68912,Samsung,Android,32,3,1.9,unknown,unknown,unknown,unknown,unknown,unknown,unknown
11136951,402.10443,Lenovo,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
4214025,732.0828,Dell,Windows 10 Professional 64-Bit,256,8,2.5,33 cm (13"),1920x1080,256,unknown,unknown,256,Intel HD Graphics 600
9415825,2053.2458,Microsoft,Windows 10 Professional 64-Bit,512,16,2.2,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
10970365,93.82934,Samsung,Android,unknown,unknown,1,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
15329454,3903.3254,Unbekannt,Apple iOS,128,2,unknown,18 cm (7"),unknown,128,unknown,unknown,unknown,unknown
3969320,730.85333,Modecom,Android,unknown,unknown,1,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
3257370,413.29337,Acer,Windows 10 Professional,64,2,1.4,25 cm (10"),1280x800,64,unknown,unknown,unknown,unknown
1623533,1143.9565,HP,Windows 10 Home 64-Bit,512,8,2.5,33 cm (13"),2560x1440,512,unknown,unknown,512,Intel HD Graphics 500
4569161,3716.5735,Apple,Apple iOS,256,2,2.2,unknown,unknown,unknown,unknown,unknown,unknown,unknown
12449838,551.57336,HP,Android,16,1,1.2,18 cm (7"),unknown,unknown,unknown,5,unknown,unknown
5905753,902.6595,Microsoft,Windows 10 Professional 64-Bit,128,4,2.4,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
9771972,731.295,Dell,Windows 8.1 Pro 64-Bit,64,2,1.6,unknown,unknown,unknown,unknown,unknown,unknown,unknown
5837186,289598.6,Asus,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
12517729,597.06836,Lenovo,Windows 10 Home 64-Bit,256,8,2.5,36 cm (14"),1920x1080,256,unknown,unknown,256,Intel HD Graphics 600
2504005,146.8525,Asus,Android,16,2,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
10316123,239.0,Samsung,Android,16,2,1.2,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
15794656,328.51666,Samsung,Android,32,3,1.8,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
4753973,958.925,Asus,Windows 10 Home,512,8,2.5,33 cm (13"),1920x1080,512,unknown,unknown,512,Intel HD Graphics 600
14210075,444.3369,Asus,Windows 8.1,750,4,1.9,33 cm (13"),1366x768,1000,unknown,unknown,unknown,Intel HD Graphics 4000
13560307,566.6601,Apple,unknown,128,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
3376878,314.72,Samsung,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
7051768,543.8028,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
4230964,2231.18,Microsoft,unknown,unknown,8,unknown,30 cm (12"),unknown,1000,unknown,unknown,unknown,unknown
5142593,343.1832,Samsung,Android,16,1.5,1.2,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
10679734,255.49797,Energy Sistem Soyntec,Android,8,0.5,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
2573453,13770.953,Colorovo,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
8308735,2943.5027,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
7283886,1448.4701,Microsoft,Windows 8.1,512,8,1.6,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
14568084,1341.8488,Microsoft,unknown,256,8,unknown,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
1623545,901.49713,Asus,Windows 10 Home,256,8,2.5,33 cm (13"),1920x1080,256,unknown,unknown,256,Intel HD Graphics 500
8079079,501.91348,Apple,unknown,64,unknown,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
11690743,4614.9346,Huawei Technologies,Windows 10 Home,256,8,1.1,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
13285808,505.32474,Apple,Apple iOS,32,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
8645528,114.599266,Alcatel,Android,8,unknown,unknown,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
15120748,665.28326,Samsung,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
12146904,3127.0,Panasonic,Windows 8.1 Pro 64-Bit,256,8,2.3,51 cm (20"),unknown,unknown,unknown,unknown,unknown,unknown
10674053,369.15,HP,Windows 10 Home 64-Bit,64,4,1.4,25 cm (10"),1280x800,64,unknown,unknown,64,unknown
13782206,864.06573,Microsoft,Windows 10 Professional 64-Bit,128,4,0.9,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
16148049,104.33667,Hannspree,Android,8,1,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
7573401,434.38553,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
15731072,826.24976,Apple,Apple iOS,256,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
5584596,300.49503,Lenovo,unknown,500,4,2,38 cm (15"),1366x768,500,unknown,unknown,unknown,Intel HD Graphics 500
14568079,935.3689,Microsoft,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
10620237,522.4416,Samsung,Android,32,3,1.8,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
8971622,1081.2825,Getac,Android,16,1,1,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
11199650,72.46285,Palit Microsystems,Android,8,1,1.6,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
8072413,263.41797,Acer,Chrome OS,32,4,1.6,28 cm (11"),1366x768,32,unknown,unknown,unknown,Intel HD Graphics 400
13889841,186.1921,BQ,Android,16,2,1.3,25 cm (10"),unknown,unknown,7000-7999 mAh,5,unknown,unknown
16672065,245.75166,Alcatel,Windows 10 Home,32,2,1.4,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
11562310,958.925,Asus,Windows 10 Home,512,8,2.5,33 cm (13"),1920x1080,512,unknown,unknown,512,Intel HD Graphics 600
6809769,71.33933,Haier,Android,8,1,1.3,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
3577604,289.35065,Apple,unknown,32,unknown,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
327066,344.58218,Apple,unknown,16,unknown,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
2143476,577.26733,Apple,unknown,32,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
2109595,2231.0369,Microsoft,unknown,unknown,8,unknown,30 cm (12"),unknown,1000,unknown,unknown,unknown,unknown
1845417,496.53333,Toshiba,Windows 8.1,64,2,1.3,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
3970347,450.99667,Samsung,Android,32,3,1.8,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
1377556,98.57574,Denver Instrument,Android,8,1,1.2,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
6549119,590.69635,Apple,unknown,128,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
1655142,202.03583,BQ,unknown,16,2,1.3,25 cm (10"),unknown,unknown,7000-7999 mAh,5,unknown,unknown
10494833,2005.8668,Prestigio,Android,8,1,1.2,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
10924451,41205.113,Dell,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
2333758,1086.4509,Fujitsu,Windows 8.1 Pro 64-Bit,128,4,2.2,33 cm (13"),unknown,unknown,unknown,unknown,unknown,unknown
1939990,217.73653,Samsung,Android,16,1.5,1.2,18 cm (7"),unknown,unknown,6000-6999 mAh,5,unknown,unknown
1994791,557.78357,Lenovo,Windows 10 Home 64-Bit,128,8,2.5,36 cm (14"),1920x1080,128,unknown,unknown,128,Intel HD Graphics 600
14782993,410.29,Apple,Apple iOS,16,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
3618859,106.29,Kurio,Android,8,1,1.5,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
4849463,383.43002,Lenovo,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
8757846,577.74896,Acer,Windows 10 Home,128,8,2.3,36 cm (14"),1920x1080,128,unknown,unknown,128,Intel HD Graphics 500
15971722,81.35734,Hamlet,Android,8,1,1.6,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
2932339,410.1389,Apple,unknown,64,unknown,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
3809360,714.2783,Apple,unknown,32,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
13532390,335.81555,Dell,Windows 8.1,64,2,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
7592753,545.57227,Apple,unknown,64,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
11579168,66.81241,Denver Instrument,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
7168717,357.68002,Samsung,Android,16,1.5,1.2,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
15941064,82.464,Hamlet,Android,8,1,1.6,unknown,unknown,unknown,unknown,unknown,unknown,unknown
8542907,263.37097,Lenovo,Android,32,3,1.8,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
11179258,301.46667,Asus,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
9404411,408.85526,Lenovo,Android,64,4,1.4,25 cm (10"),1920x1200,64,unknown,unknown,64,Intel HD Graphics 400
12406849,1052.7023,Huawei Technologies,unknown,256,4,2.7,30 cm (12"),2160x1440,unknown,unknown,unknown,unknown,unknown
13270596,1337.1968,Asus,Windows 10 Professional,unknown,16,2.5,30 cm (12"),2880x1920,512,unknown,unknown,512,Intel HD Graphics 500
8192481,3905.432,Apple,Apple iOS,256,2,2.2,unknown,unknown,unknown,unknown,unknown,unknown,unknown
690935,445.48505,Apple,Apple iOS,16,unknown,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
1607405,2568.3625,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
12724341,57.40423,Xoro,Android,8,1,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
11102788,910.3107,Samsung,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
7290048,430.13226,Apple,Apple iOS,64,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
12015623,399.35,Modecom,Windows 8.1,16,1,1.3,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
7028684,1257.0833,HP,Windows 8 Embedded,64,4,1.6,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
12817618,365.29327,Wortmann,Windows 10 Home,64,2,1.3,25 cm (10"),1280x800,64,unknown,unknown,unknown,unknown
4680432,1178.4335,HP,Windows 8.1 Pro 64-Bit,256,8,2.2,28 cm (11"),1366x768,256,unknown,unknown,256,Intel HD Graphics 5000
1552644,770.54,Dell,Windows 10 Professional 64-Bit,500,8,2.3,33 cm (13"),1920x1080,500,unknown,unknown,unknown,Intel HD Graphics 500
342762,325.63242,Apple,unknown,32,unknown,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
15738478,407.1155,Apple,unknown,32,unknown,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
5221178,2605.0,Panasonic,Windows 8.1 Pro 64-Bit,128,4,2.3,51 cm (20"),unknown,unknown,unknown,unknown,unknown,unknown
1160105,688.1514,Fujitsu,Windows 8.1,128,4,1.6,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
2130302,1049.3822,HP,Windows 8.1,128,4,1.6,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
13669051,304.28647,Asus,Windows 10 Home,128,4,1.4,25 cm (10"),1280x800,128,unknown,unknown,128,Intel HD Graphics 400
2109726,1155.6,Microsoft,unknown,256,8,unknown,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
